"catch","sep_at_throw","sep_at_arrival","defenders_within_3","receiver_speed","height_diff","advantage_at_throw","game_play"
"0",2.29682389398926,2.23986606742457,2,19.4113205,0,1.45485926195845,"2023092500_2896"
"1",1.57952524512905,1.30483715459056,1,15.299966,5,-0.405964445652958,"2023092500_3307"
"0",2.24341257908571,2.13215853069138,1,16.6295085,-1,-1.48401145599819,"2023092500_3696"
"1",3.7490932237009,3.91739709501092,0,18.3476865,0,3.32403988476266,"2023092501_1235"
"0",2.65092436708406,2.53442301125917,1,14.6249675,1,-2.2609093473727,"2023092501_1730"
"0",1.01833196944808,1.03324730824716,1,12.395427,2,0.115125613172719,"2023092501_1916"
"1",4.28967364726036,3.7768902552232,0,18.940867,0,-1.06847261314907,"2023092501_2910"
"1",6.83310324815892,6.67362719965687,0,16.895417,-1,2.41100969326796,"2023092501_3026"
"0",1.01867561078097,1.0647065323365,1,17.304507,-5,-0.00627470660008456,"2023092501_3596"
"0",1.23842642090679,1.2681088281374,1,17.18178,-3,0.250267135064131,"2023092501_3848"
"0",1.0735455276792,1.02083299319722,1,17.18178,2,-0.0782402695539162,"2023092501_4153"
"1",5.43721436031356,5.77786292672299,0,18.6749585,2,5.38923626713248,"2023092501_4241"
"0",4.88635856236523,4.83292871869636,0,12.640881,3,-0.358435206204762,"2023092800_873"
"1",1.22641754716735,1.24555208642593,1,12.4158815,3,-0.407051983744079,"2023092800_916"
"0",4.62482432098777,4.08142132105961,0,16.7113265,-1,-4.04261548696031,"2023092800_2748"
"1",2.03482185952481,2.09458826502967,1,18.490868,-1,0.00904350340339377,"2023092800_3057"
"1",4.93077073082901,4.66009656552308,0,15.8931465,1,0.445056058223788,"2023092800_3325"
"1",8.78929462471251,8.78454324367523,0,17.059053,-7,7.38183008376551,"2023100100_522"
"1",6.03463337743065,6.48174359258371,0,14.6249675,-4,3.94905655974519,"2023100100_762"
"0",1.81002762409859,1.5807909412696,1,12.1704275,-3,-1.33864609612195,"2023100100_891"
"0",1.0454664030948,1.09238271681678,1,16.4658725,3,0.795826071901931,"2023100100_1042"
"0",2.30867927612304,2.05411781551108,1,17.304507,1,-1.34990768810281,"2023100100_1748"
"0",1.11305884839931,1.10652609548984,1,16.077237,-3,0.805685570791663,"2023100100_3134"
"0",2.65346942699553,3.02793659114586,0,14.481786,2,0.407974626655932,"2023100100_3200"
"1",1.17643529358822,1.02649890404228,1,19.063594,-7,-0.645635353184941,"2023100101_974"
"0",1.4101418368377,1.39359247988786,1,17.140871,0,0.196403529789571,"2023100101_2100"
"0",1.58,1.54003246719022,1,15.0340575,4,0.373756814055282,"2023100101_2892"
"1",4.14493667020378,4.37028603182904,0,16.3431455,6,-0.231754089098143,"2023100101_3216"
"1",1.32276226133044,1.33701159306866,1,18.531777,5,-0.534597496106787,"2023100102_2887"
"0",1.16760438505514,1.18878088813708,1,13.663606,5,0.126252842145664,"2023100102_3330"
"1",0.958540557305744,1.06320270880016,1,16.4658725,-6,0.112346374352578,"2023100103_735"
"1",3.35108937511371,3.69319644752348,0,15.6067835,3,1.90986964990415,"2023100103_1075"
"1",5.89868629442183,6.81656805144642,0,14.440877,-3,5.60781258450008,"2023100103_1751"
"1",7.89360500658603,7.75425689540913,0,16.077237,0,7.20445944599672,"2023100103_3035"
"1",1.59699718221417,1.81231895647538,1,17.1613255,-2,1.33207618705175,"2023100103_3733"
"0",1.66784291826299,1.61276160668587,1,20.086319,0,0.499940160927185,"2023100104_590"
"1",2.80280216925847,2.76586333718786,1,17.5704155,-4,2.7473881792758,"2023100104_2229"
"0",2.57846853771769,2.7392334694217,1,14.277241,2,2.57829108851207,"2023100104_2914"
"0",0.902108640907512,0.934772699644144,2,14.72724,2,0.0101060293470283,"2023100104_3844"
"0",3.72699610946939,3.76198086119533,0,18.122687,-1,-1.22089720315199,"2023100105_655"
"1",1.25876924017073,1.24903963107662,1,15.7704195,3,0.770577869270706,"2023100105_3777"
"1",1.45835523793073,1.42579802216163,1,16.486327,-1,0.00444083474900303,"2023100106_1596"
"0",10.6698313013843,11.4281275806669,0,17.2431435,-6,10.6687621825255,"2023100106_2008"
"0",1.98917068146502,2.13693706037403,1,14.7476945,-3,1.11864795686619,"2023100106_2147"
"1",1.08374351209131,1.00841459727634,1,18.1431415,1,0.0875246735433421,"2023100106_3212"
"0",0.729177618965364,0.802620707432843,1,15.7704195,2,0.582831502554029,"2023100106_4138"
"0",0.718470597867442,0.750266619276108,1,14.8704215,0,-0.0495422628488527,"2023100107_2127"
"0",4.53415923849174,5.14102129931398,0,18.490868,-1,3.885933818173,"2023100107_2587"
"0",2.96076003755793,2.65092436708406,1,18.8385945,0,-1.51605394091545,"2023100107_2612"
"0",6.5340492804998,6.06723989965783,0,16.0976915,2,-1.0341119587968,"2023100107_3522"
"0",2.61191500627413,3.02952141434913,0,18.0613235,3,2.26482469840159,"2023100107_4158"
"0",0.929569792968763,0.9338094023943,1,14.440877,5,0.882801010341712,"2023100107_4204"
"0",2.34412030407998,2.57608229682206,1,16.6704175,3,1.52850262171185,"2023100107_4373"
"1",2.51793566240283,2.37118114027588,1,14.6249675,6,0.725083755503549,"2023100108_990"
"0",3.51762704106049,3.26744548539068,0,17.6931425,-2,-2.61682087516059,"2023100108_1451"
"0",1.04307238483242,1.29065874653218,2,17.99996,-1,0.407059670048305,"2023100108_1584"
"1",1.26142776249772,1.29096862858863,1,17.836324,1,0.285007908948433,"2023100108_1972"
"1",1.75960222777764,1.87619295382964,1,13.663606,0,0.625216434633185,"2023100108_2213"
"1",1.79011172835664,1.68576392178739,1,15.504511,-4,0.394388069529576,"2023100108_2612"
"0",3.15158690186389,2.85378695771075,1,20.536318,0,1.90359903534603,"2023100108_2805"
"0",1.77019772906871,1.71679934762337,1,14.8704215,-2,-0.966348999066625,"2023100108_3442"
"0",1.00244700608062,1.00129915609672,1,17.4476885,-2,0.733615766244855,"2023100108_3704"
"0",0.781600921186765,0.773692445355387,1,14.768149,1,-0.153348569278087,"2023100108_3787"
"1",1.34461890511773,1.42579802216163,1,15.340875,0,0.746634619868516,"2023100108_4131"
"0",1.410035460547,1.42972025235708,1,16.8340535,-1,1.20580605828732,"2023100108_4595"
"0",1.51158856836111,1.33540256102794,1,17.713597,-4,-1.20560291177079,"2023100108_4696"
"0",3.52150535992777,3.52476949600963,0,18.0204145,4,1.96116575571157,"2023100109_461"
"0",1.67242339136954,1.77228665852903,1,15.259057,4,1.52759929736481,"2023100109_484"
"1",1.91942699783034,2.03943619659945,1,14.7886035,1,1.28609466815309,"2023100109_1504"
"1",5.4449334247537,5.1912618889823,0,13.786333,3,0.834082411615274,"2023100109_1789"
"0",1.51608047279819,1.42874070425672,1,16.1386005,2,0.0518728329081881,"2023100109_1979"
"1",5.96657355607052,6.13048937687686,0,18.4295045,2,5.96310931087316,"2023100109_2042"
"0",3.99151600272377,3.70623798480346,0,16.3431455,6,-3.33696733526241,"2023100109_3161"
"0",1.09293183684986,1.12729765368336,1,17.8158695,3,0.954484064960464,"2023100109_3469"
"0",0.970824391947381,0.758023746329886,1,15.6476925,0,0.964928476524348,"2023100110_1945"
"0",0.921357693840997,0.900222194794152,1,16.609054,5,0.155652355704065,"2023100110_2435"
"0",0.973087868591528,1.02420701032556,1,18.7567765,3,0.577561113829791,"2023100110_2458"
"0",1.51238222681966,1.58319297623505,1,14.7067855,5,0.122142433124569,"2023100110_3002"
"0",2.09117192023994,2.0611889772653,1,17.345416,-2,-0.687999143366657,"2023100110_3122"
"0",2.08568933448872,1.94733150747375,1,17.2840525,1,-0.187145866296071,"2023100110_3936"
"1",2.68328157299975,2.56400078003108,1,16.8749625,3,0.0939871020300593,"2023100110_4243"
"1",8.71993692637739,9.08418405802084,0,14.8704215,-2,1.6389141710942,"2023100111_390"
"1",1.09416634932719,1.09201648339208,1,13.6840605,6,-0.205108414942838,"2023100111_770"
"0",2.58804945856913,2.48823230426744,1,17.6931425,0,-1.82010303509033,"2023100111_2395"
"0",0.969329665284209,0.895600357302295,2,13.9704235,2,-0.104439409737495,"2023100111_3055"
"1",1.38224455144522,1.3312400234368,1,13.90906,4,-0.891653150608949,"2023100111_3706"
"0",1.69056203672033,1.43951380681118,1,18.122687,-3,-0.742457095204418,"2023100112_1253"
"1",2.40420465019099,2.24971109256278,1,19.390866,-2,-0.677032887826179,"2023100112_1523"
"0",1.47732867026941,1.44003472180361,1,18.777231,-3,-0.691323970679317,"2023100112_1940"
"1",1.46263460918987,1.56064089399196,1,13.9295145,2,0.890370491804646,"2023100112_1977"
"1",3.98276286012612,4.19200429389093,0,17.9385965,-3,3.51153887404381,"2023100112_2539"
"1",5.10118613657647,4.9300101419774,0,17.877233,1,-2.44307166348723,"2023100112_2709"
"1",1.16516093309036,1.15108644332213,1,14.31815,2,-0.362867469217575,"2023100112_3439"
"0",0.902718117686799,0.931450481775599,1,16.0158735,3,0.321766119906348,"2023100113_377"
"1",3.64724553601756,3.66383678675783,0,16.7931445,6,3.01883089043088,"2023100113_1236"
"0",1.57686397637843,1.60801119399089,1,15.2386025,-1,0.441138007282625,"2023100113_1476"
"0",2.82120541612978,2.8723509534874,1,16.5476905,7,2.81801050888894,"2023100113_2183"
"0",4.25470327990096,4.514000443066,0,15.8113285,1,2.6463793204149,"2023100113_2239"
"1",0.860232526704262,0.902496537389479,1,16.118146,1,0.327264728479527,"2023100113_2332"
"0",0.990050503762307,0.997045635866285,1,16.609054,6,0.948801578822112,"2023100113_2580"
"0",6.70671305484289,7.01804816170422,0,15.177239,-2,1.82656114761064,"2023100200_1878"
"0",2.27200352112404,2.06305598566787,1,16.4249635,2,-0.350462629775013,"2023100200_3536"
"0",1.61839426593152,1.72284648184335,1,15.2795115,-5,1.5582237590188,"2023100500_56"
"1",3.66705603993176,3.99851222331507,0,15.422693,-4,3.10196314997206,"2023100500_101"
"1",4.8452966885424,4.67086715717756,0,16.3840545,-4,2.41238109032654,"2023100500_180"
"0",1.93507105812681,2.20517572995895,1,15.54542,-4,1.77351336658052,"2023100500_406"
"0",6.27510956079653,6.48630865747229,0,18.8385945,-1,4.27627939513208,"2023100500_1226"
"1",0.769220384545288,0.867698104181402,1,14.972694,1,0.264739790243196,"2023100500_2730"
"0",1.07912001186152,0.983107318658547,1,11.986337,2,-0.107522087220111,"2023100500_3075"
"0",0.802620707432847,0.730068489937759,1,15.0340575,5,-0.278054106797843,"2023100500_3302"
"1",1.35340311806941,1.74928556845359,1,15.381784,-1,0.898627186844498,"2023100500_3350"
"0",1.37102151697193,1.24064499354167,1,17.18178,-4,-1.28171207366797,"2023100500_3697"
"0",5.26186278802479,5.552386874129,0,13.172698,-1,1.20737459127577,"2023100500_3770"
"0",2.31224998648503,3.00413048984228,0,15.299966,3,0.125191159125908,"2023100800_860"
"0",2.15188289644209,2.09458826502967,1,17.6113245,1,0.657056775851888,"2023100800_2835"
"0",2.00449494885869,2.00897984061563,1,18.3067775,1,1.06768042672976,"2023100800_3466"
"1",7.89369368546817,8.44517613789079,0,16.6704175,1,6.62585185433239,"2023100800_3917"
"1",1.50880747612145,1.50216510410807,1,16.322691,1,-0.0360272400518724,"2023100800_4350"
"1",3.44688264958353,3.53220894059228,0,18.3885955,-8,1.4484777759676,"2023100800_4478"
"1",3.06235203724196,3.11801218727573,0,16.936326,6,2.43936355440569,"2023100800_4503"
"0",2.54892134048895,3.04507799571703,0,13.0295165,5,0.204351746441935,"2023100801_1148"
"1",4.56097577279248,4.60508414689677,0,16.527236,-2,4.25902594242778,"2023100801_2104"
"1",3.74318046586056,3.63521663728588,0,15.0340575,5,-3.14995485766148,"2023100801_2793"
"1",1.08558739860041,1.14004385880544,1,15.177239,4,0.379527205756158,"2023100801_3586"
"1",4.29847647428714,4.60193437589021,0,13.9295145,6,4.09161092455065,"2023100801_4277"
"1",1.68760184877832,1.7042593699317,1,14.2567865,5,1.13048965081717,"2023100802_1334"
"1",1.40356688476181,1.42021125189178,1,13.418152,2,0.0477775511533167,"2023100802_3530"
"1",3.06863161686117,3.30037876614185,0,15.6476925,2,1.43306802087735,"2023100802_3769"
"0",0.862670273047586,0.747930478052607,1,14.277241,3,0.531176383868996,"2023100803_134"
"0",2.11992924410226,1.98204439909907,1,15.8522375,0,-1.82936994888028,"2023100803_157"
"0",0.864696478540302,0.86005813756978,1,14.9931485,-3,0.148049052363739,"2023100803_339"
"1",4.38463225367875,4.45048311984216,0,16.7931445,-2,4.07589318706262,"2023100803_1135"
"1",8.89801101370413,8.49429220123725,0,18.6749585,0,-1.42644780644206,"2023100803_2036"
"0",4.03837838742235,4.09765786761169,0,16.118146,-1,0.929708912605639,"2023100803_2644"
"1",2.67540651116798,2.54788147291039,1,14.5022405,-3,-1.07101476873177,"2023100803_3098"
"0",1.40616499743096,1.44391828023611,1,13.1931525,5,0.113631943717259,"2023100804_1209"
"0",0.93477269964414,0.910054943396277,1,11.86361,5,0.0207522177098252,"2023100804_1513"
"0",1.73141560579774,1.67,1,18.736322,-4,0.798469279339418,"2023100804_2119"
"1",2.14618265765056,2.17690146768291,1,17.549961,-5,1.54795264281857,"2023100804_2167"
"0",5.02291747891601,5.4378764237522,0,16.0158735,5,0.958687117417288,"2023100805_247"
"0",1.39560022929204,1.28949602558519,1,16.2613275,3,-0.50435508078867,"2023100805_400"
"1",3.23783878536285,3.6477116114079,0,15.4022385,-4,-0.967195759998486,"2023100805_748"
"1",7.82951467205982,7.78630849632867,0,15.422693,5,2.0466167088479,"2023100805_1052"
"1",2.06400096899202,2.62817427123849,1,17.959051,-2,1.34119342519155,"2023100805_1099"
"0",1.02786185842262,0.956033472217366,1,15.463602,3,0.0884749582688027,"2023100805_1311"
"0",0.784091831356501,0.750599760191808,1,16.199964,3,-0.0375074210064579,"2023100805_1721"
"0",2.02272093972451,1.92626581758593,1,16.1386005,5,-0.0722585624498713,"2023100805_3179"
"0",3.89512515845127,3.98528543519784,0,17.8976875,0,3.4368672070706,"2023100805_3222"
"0",2.99766575855281,3.01264003823889,0,14.399968,3,2.50447406103242,"2023100805_3510"
"0",3.80763706253629,3.86400051759831,0,15.831783,1,2.61840087279583,"2023100805_3774"
"0",1.63232962357484,1.55080624192708,1,15.4431475,5,0.0739082428670237,"2023100805_3863"
"0",3.19175500312916,2.79234668334718,1,17.018144,0,0.0674192646849257,"2023100805_3974"
"0",0.939414711402796,0.970154626850792,1,17.263598,1,0.379164156700455,"2023100805_4226"
"0",3.28274275568464,3.52596086194955,0,17.2840525,-2,2.52648707472797,"2023100806_133"
"1",1.14232219623012,1.07004672795163,1,16.3022365,4,-0.0190217690413377,"2023100806_1166"
"0",0.722495674727537,0.669402718847187,1,16.568145,3,0.348550837362364,"2023100806_1255"
"1",9.71148804251954,10.1496502402792,0,18.245414,-3,7.34690156753306,"2023100806_1892"
"0",1.20830459735946,1.17392504019634,1,18.0204145,2,-0.165421443569244,"2023100806_2238"
"1",1.58382448522556,1.64103625797848,1,16.159055,-1,0.323667340094705,"2023100806_2551"
"0",2.42546902680698,2.47800322840791,1,15.7295105,1,0.25599869963445,"2023100806_2718"
"1",8.29265337512668,8.07943067301155,0,14.8704215,2,-0.354587771748941,"2023100806_2831"
"0",4.56245547923484,4.60683188319261,0,18.777231,-6,3.85427753821968,"2023100806_3445"
"1",1.18072011924927,1.09772492000501,1,16.77269,3,-0.222354540099937,"2023100806_3780"
"1",1.2873616430514,1.24663547198048,1,16.4658725,3,0.01977085973407,"2023100806_3844"
"0",2.49883973075505,2.66326866838477,1,15.3613295,-2,1.32005191970442,"2023100806_4174"
"0",1.12805141726785,1.12004464196745,1,16.9158715,-3,0.585807875048815,"2023100807_491"
"1",1.39057542046449,1.50083310198037,1,12.7431535,-1,0.4398827922682,"2023100807_1026"
"0",1.12294256309039,1.14725759966975,1,17.59087,-5,0.708681907437576,"2023100807_1197"
"0",1.22155638429014,1.04043260233424,1,17.918142,2,-0.738511681601086,"2023100807_1459"
"1",6.72339943778443,6.62794840052334,0,20.127228,1,-1.58894327546033,"2023100807_2356"
"0",5.55672565455593,5.54562890933031,0,15.8931465,-3,4.73530333358471,"2023100807_4175"
"0",1.44100659262892,1.50658554353877,1,14.8295125,-4,1.2072482001397,"2023100808_938"
"0",5.12384621158754,5.31075324224352,0,15.9749645,3,4.6414412475479,"2023100808_984"
"1",1.00895986045036,1.07912001186152,1,14.3386045,2,0.874536461198295,"2023100808_1652"
"1",1.16824654932081,1.13225438837745,1,14.9931485,1,-0.542539656346117,"2023100808_1741"
"1",3.01728354650337,3.08457452495478,0,15.5658745,1,2.56701673502988,"2023100808_2370"
"0",1.4060227594175,1.38105032493389,1,16.404509,-2,-0.560102146581583,"2023100808_2442"
"0",1.57175061635108,1.34093251135171,1,16.731781,-3,0.259005031925202,"2023100808_3242"
"0",1.1420157617126,1.18224362971429,1,13.827242,1,1.05181227374629,"2023100808_3290"
"1",6.82727617721738,7.01601738880399,0,17.9385965,-2,6.05300407933333,"2023100808_3368"
"0",0.729451848993477,0.709365914038724,1,15.054512,0,0.381361202934915,"2023100808_3712"
"0",1.43171226159449,1.07517440445725,1,16.9976895,-1,-1.16732554511238,"2023100808_4040"
"0",0.773692445355388,0.843800924389158,1,15.4840565,8,0.541998046669271,"2023100809_994"
"1",1.97952014387326,2.04266982158155,1,17.754506,-1,1.96661315091919,"2023100809_3324"
"0",1.53264477293338,1.46219013811474,1,15.995419,-2,-0.537411321821351,"2023100809_3840"
"0",1.37818721514894,1.28413394939936,1,14.9522395,-1,1.12196476772453,"2023100809_4120"
"0",2.05565074854655,1.90601678901315,1,16.1386005,4,-0.867239043625284,"2023100810_215"
"0",4.82001037343282,4.80459155392006,0,18.4295045,2,-0.0221202944150143,"2023100810_1479"
"1",5.44398750917009,5.54378931778616,0,17.713597,4,-0.726409245379259,"2023100810_2294"
"0",1.17392504019635,1.16709039924078,1,15.5249655,4,0.0896032125459563,"2023100810_2608"
"0",7.08724205879833,6.86921392882766,0,17.140871,-8,3.08014236462207,"2023100810_4181"
"1",6.51823595768057,6.62526225896001,0,15.4840565,-3,0.447297427418015,"2023100810_4252"
"0",1.21210560596014,1.09041276588272,1,13.213607,2,-0.43314030381979,"2023100811_383"
"0",2.30254207344838,2.00731163499842,1,16.977235,1,-1.46002827305058,"2023100811_898"
"0",0.902108640907513,0.94578010129205,1,17.4067795,0,-0.313354823434153,"2023100811_1168"
"1",1.11610931364271,1.18342722632192,1,16.9976895,-4,0.524140490884495,"2023100811_1621"
"1",4.73321243977069,5.36355292693192,0,16.6704175,1,4.73290528106086,"2023100811_2626"
"0",1.10163514831363,0.996393496566489,1,17.427234,-1,-0.156864082518577,"2023100811_2816"
"0",0.390000000000002,0.294278779391242,1,17.0385985,2,-0.249408379190562,"2023100900_228"
"1",8.99387013470842,9.85905675001417,0,17.468143,7,5.17170174787086,"2023100900_2399"
"0",1.43122325302518,1.26763559432512,2,19.840865,2,-0.660314745563991,"2023100900_2892"
"0",3.50907395191381,3.33677988485905,0,19.2476845,7,-1.51415674274768,"2023100900_3330"
"0",2.03216633177503,1.87109593554153,1,17.672688,8,1.50686702610679,"2023100900_3776"
"0",1.05076162853427,1.02391405889362,1,16.0158735,-1,0.305927492042539,"2023101200_3050"
"0",1.37266164804004,1.38397976863826,1,17.0385985,4,0.571995779017335,"2023101200_3195"
"1",8.54742651328457,8.75142274147467,0,14.645422,1,5.60208237720522,"2023101200_3324"
"0",1.10801624536826,1.14214710085873,1,14.0113325,4,0.43370984210239,"2023101200_3837"
"0",6.71405242755819,7.07867219187328,0,16.5476905,3,3.55013813901595,"2023101500_1702"
"0",0.831865373723416,0.841724420460758,1,17.3249615,-2,0.547588209077237,"2023101500_1949"
"0",1.99150696709803,1.98715877573987,1,17.345416,5,0.334928510821552,"2023101500_2935"
"0",3.68676009525979,3.73108563289561,0,16.322691,1,0.463671647556586,"2023101500_3072"
"1",1.65954813126947,1.50442680114388,1,15.054512,3,-0.722449264905794,"2023101500_3557"
"0",1.87640613940586,1.88366663717336,1,14.72724,1,-1.44560483096156,"2023101500_4145"
"0",1.17085438889727,1.17239071985409,1,17.4067795,-1,-0.108025620594187,"2023101501_177"
"1",3.95323917819299,3.93286155362733,0,18.1022325,-2,3.95131929902485,"2023101501_222"
"0",5.58693117910003,5.68000880281008,0,16.77269,0,3.23289739133506,"2023101501_397"
"0",0.763806258157131,0.801560977094072,1,15.54542,-1,0.106185160463252,"2023101501_859"
"0",2.46203168135587,2.530316185776,1,19.0022305,-2,0.853940781859908,"2023101501_1233"
"0",2.83028267139521,2.55248898136701,1,17.140871,-2,-0.353996704301718,"2023101501_1278"
"0",0.840535543567314,1.00224747442935,1,18.040869,-4,0.771578029694805,"2023101501_1331"
"1",1.9630588376307,1.77124250174842,1,16.486327,2,-1.78618034051766,"2023101501_3286"
"0",2.95979729035622,3.21263132027315,0,14.195423,6,1.31293818312539,"2023101501_3806"
"0",1.06282642044691,1.11610931364271,1,16.0567825,9,0.224956338443045,"2023101501_3849"
"0",0.932148056909419,0.873613186713659,1,17.713597,0,0.260928951680317,"2023101502_1306"
"1",0.898888202169769,0.960260381354972,1,14.277241,5,0.553768841754586,"2023101502_1879"
"1",1.77341478509682,2.1425452153922,1,16.690872,-1,1.58764978384776,"2023101502_3437"
"0",1.89560016881198,1.77730132504311,1,17.304507,0,-1.62904795457748,"2023101502_3940"
"0",3.34822340951138,3.30879132010467,0,15.340875,4,-0.473705193060407,"2023101503_810"
"1",1.22,1.22409149984795,1,15.6476925,-2,0.305191294444253,"2023101503_1305"
"0",1.18118584481867,1.04403065089105,1,15.5249655,-1,-0.389494092131226,"2023101503_1721"
"0",1.20805629007923,1.16090481952656,1,16.5476905,3,-0.126436382446022,"2023101503_2066"
"0",1.81727818453862,1.88957667216761,1,14.1340595,4,0.217951277473047,"2023101503_3021"
"1",1.24907966119059,1.39542108340099,1,14.7476945,4,1.20180506048204,"2023101503_3493"
"0",1.12507777508935,1.14284732138637,1,14.4613315,-3,0.810879620431994,"2023101503_3703"
"0",0.955091618641892,0.932308961664532,1,13.540879,6,0.457746610260282,"2023101503_3755"
"1",6.104891481427,5.79987068821365,0,16.6295085,-4,-1.6738116426763,"2023101503_3871"
"0",0.531507290636732,0.49,1,16.3840545,-2,0.348297994955079,"2023101504_655"
"0",2.21713779454503,2.06826013837718,1,16.9158715,2,-1.45824381989338,"2023101504_917"
"1",0.737563556583435,0.770778826901728,1,13.172698,2,-0.343061491778352,"2023101504_1585"
"0",1.61074516916861,1.42506140218589,1,16.6704175,1,-1.26811609224973,"2023101504_1998"
"0",1.38708327075197,1.29726635661301,1,15.4840565,3,-0.0177033896156757,"2023101504_2405"
"1",0.935200513259055,0.842021377400835,1,12.559063,0,-0.200577135214552,"2023101504_2450"
"0",3.48173807171074,3.38787544044937,0,16.2613275,1,0.199168100416404,"2023101504_3327"
"0",1.33461604965623,1.26826653350154,1,15.831783,2,0.00823467171536052,"2023101504_4545"
"0",3.82990861509775,3.60943208829312,0,17.5295065,0,-2.57577451345741,"2023101505_429"
"0",2.11291268158436,2.21822000712283,1,15.4022385,1,2.05016712787625,"2023101505_787"
"1",1.94833262047321,2.01089532298427,1,18.9613215,1,0.892473860133755,"2023101505_937"
"1",0.890000000000001,0.970824391947382,1,14.9931485,4,0.672244810650632,"2023101505_1145"
"0",4.36249928366757,4.83451135069512,0,18.368141,2,4.00829825887834,"2023101505_1290"
"1",1.1906720791217,1.2300406497348,1,17.99996,4,1.14111589499478,"2023101505_1389"
"0",3.86327581205382,3.51283361405006,0,15.5249655,1,-3.63972268205045,"2023101505_1960"
"1",2.44640552648165,2.47630773531886,1,16.7113265,2,2.35978750122032,"2023101505_2487"
"0",0.824621125123529,0.970824391947379,1,16.118146,-3,0.814736932279258,"2023101505_3419"
"1",0.968297474952821,0.862844134244422,1,20.1476825,1,-0.763631600303089,"2023101505_3518"
"0",0.82280009722897,0.800062497558785,1,14.7886035,1,0.257332175852277,"2023101505_4198"
"0",3.06780051502702,2.82492477775957,1,12.0886095,4,-2.2907041682401,"2023101505_4221"
"0",1.84458667456967,1.89401689538399,1,15.6476925,1,0.898142260672312,"2023101506_1038"
"0",1.42302494707577,1.33225372958757,1,16.813599,1,-0.715892668092902,"2023101506_1153"
"1",2.98529730512724,2.82766688278517,1,17.754506,-3,-0.0594713412547527,"2023101506_1912"
"0",1.39283882771841,1.41509716980849,1,15.627238,-3,-0.212261088845125,"2023101506_2316"
"0",5.99007512473758,6.43207587019929,0,15.1158755,7,4.4360676617409,"2023101506_2463"
"1",2.10523157871052,2.06242575623948,1,17.0795075,7,0.958588838663257,"2023101506_3181"
"0",1.61245154965971,1.41834410493364,1,16.7931445,0,-1.00137242503114,"2023101506_3431"
"0",1.22065556157337,1.04201727432898,1,16.1795095,3,-0.061658925762675,"2023101506_3547"
"1",1.51267974138613,1.65556636834649,1,17.918142,-2,0.599766572642533,"2023101506_3803"
"0",4.42068999139275,5.40520119884542,0,17.2022345,6,-2.81180916852158,"2023101506_4117"
"0",1.74264167286336,2.1823381956058,1,15.8931465,-1,1.69817557351047,"2023101506_4434"
"1",4.33557377978971,4.24794067755189,0,19.0840485,-5,0.335967102851335,"2023101507_901"
"0",1.56348968656656,1.76207264322445,2,20.781772,0,0.892959208684314,"2023101507_946"
"0",1.20420097990327,1.0959014554238,1,15.872692,3,-0.380174886599963,"2023101507_1306"
"1",1.42425419079601,1.37116738584317,1,17.7749605,0,0.174070754540011,"2023101507_1830"
"0",2.99132077851908,2.67226495692325,1,17.8567785,-7,-1.75298271890348,"2023101507_2176"
"1",2.26490617907232,2.28442552953691,1,19.390866,-6,1.44703872544681,"2023101507_2505"
"0",0.549181208709838,0.596657355607052,1,13.745424,3,0.0308513553826479,"2023101507_2878"
"1",1.84762009081953,1.7013524032369,1,18.5522315,-3,-1.37561637488839,"2023101507_2930"
"0",1.72046505340852,1.8609674903125,2,13.5613335,-3,1.40562176409461,"2023101507_3662"
"1",1.69295599470275,1.78630904381073,1,18.8385945,0,1.61783884429343,"2023101508_1224"
"0",2.57410178508932,2.51103564291709,1,19.759047,2,-0.91430242159818,"2023101508_1750"
"1",3.9577392536649,3.86172241363876,0,19.309048,2,1.09873443677336,"2023101508_2671"
"0",0.677790528113224,0.73348483283569,1,14.031787,4,0.228571522089339,"2023101508_3064"
"0",1.78016853134753,1.76649370222483,1,16.5476905,2,0.931427113774191,"2023101508_3230"
"0",2.33205917592157,2.24020088384948,1,14.1340595,6,0.975432260643551,"2023101508_3650"
"1",7.13473195011558,7.26675993823933,0,18.163596,2,3.24816472499003,"2023101508_3754"
"0",4.7762432936357,5.48167857503519,0,17.99996,-10,4.75052424496234,"2023101508_3834"
"0",0.564358042380893,0.617413961617324,1,17.018144,0,0.467211436740438,"2023101508_3857"
"0",1.38061580463213,1.36014705087354,1,15.913601,2,-0.316831756296125,"2023101508_3880"
"0",3.83001305480805,4.78452714487022,0,16.7931445,4,3.82941348407028,"2023101508_3903"
"1",4.79262975828511,4.7955187414919,0,15.872692,4,2.83336961024605,"2023101509_1005"
"1",1.63150237511319,1.59254513279844,1,19.3295025,1,0.556743000220596,"2023101509_2512"
"0",0.660984114786431,0.689637585982668,1,15.1976935,4,0.00909675934153142,"2023101509_3920"
"0",1.65849329211788,1.75823775411632,1,17.6113245,-5,1.52646491407008,"2023101510_199"
"1",1.47176764470483,1.41060270806489,1,18.4295045,-2,-0.540414286343143,"2023101510_1984"
"1",1.58028478446133,1.44779142144164,1,16.649963,2,-0.576413165240229,"2023101510_3126"
"0",1.09201648339208,1.0688779163216,1,16.9158715,-5,0.0650586855246402,"2023101510_3663"
"1",4.80101031034094,4.5214378244094,0,15.4022385,3,-0.394157610190909,"2023101510_4208"
"0",1.31654851790582,1.25399362039844,1,18.531777,-1,0.808780833961389,"2023101511_1614"
